frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
11,f10.png,0.6837,0.3166,49735,0,30.5,77.91,-53.56,-72.89,-73.54,-108.78,-8.8,108.27,-47.18,29.05,57.18,-131.08,97.48,73.66,24.46,-14.58,-80.57,152.28,-8.44
12,f11.png,0.7099,0.2905,49735,0,30.5,78.41,-54.77,-73.42,-70.18,-109.8,-8.11,107.7,-47.78,27.04,59.87,-132.69,99.96,74.13,25.23,-13.59,-78.7,152.71,-7.96
13,f12.png,0.7356,0.2648,49735,0,30.5,79.32,-45.24,-90.03,-65.9,-111.39,-8.7,96.57,-45.99,28.2,57.77,-117.4,99.72,75.95,22.67,-10.83,-69.25,162.64,-7.16
14,f13.png,0.6609,0.3407,49735,0,30.5,80.06,-45.48,-92.6,-62.13,-117.96,-9.28,83.01,-43.77,27.22,56.18,-105.98,98.38,76.34,22.98,-10.21,-66.55,159.6,-7.07
15,f14.png,0.6406,0.361,49735,0,30.6,81.16,-46.3,-92.89,-60.75,-106.13,-9.84,81.73,-45.9,24.56,54.78,-102.24,98.8,77.58,23.01,-9.05,-62.45,158.22,-7.26
16,f15.png,0.6483,0.3533,49735,0,30.5,80.68,-45.76,-91.63,-64.61,-103.66,-10.0,78.68,-40.99,17.25,50.82,-113.6,99.57,76.84,20.98,-7.6,-59.3,160.6,-7.85
17,f16.png,0.6647,0.3368,49735,0,30.7,79.67,-45.39,-91.97,-63.35,-119.11,-10.0,85.31,-38.68,21.8,52.42,-115.19,99.36,76.09,19.48,-8.77,-59.7,161.21,-7.73
18,f17.png,0.6555,0.3459,49735,0,30.7,78.67,-44.7,-90.76,-68.18,-124.84,-9.94,88.47,-38.23,23.57,52.16,-116.0,98.98,73.71,19.07,-10.96,-66.51,159.76,-8.86
19,f18.png,0.7022,0.2982,49735,0,30.7,78.48,-44.67,-90.72,-67.83,-122.05,-9.97,93.81,-36.84,25.05,53.25,-114.52,98.86,73.71,19.07,-10.96,-66.51,159.76,-8.86
20,f19.png,0.6705,0.3299,49735,0,30.5,77.35,-40.8,-94.91,-65.71,-109.77,-9.98,107.61,-47.92,30.4,54.64,-130.15,98.73,73.71,19.07,-10.96,-66.51,159.76,-8.86
21,f20.png,0.6572,0.3432,49735,0,30.5,77.13,-39.02,-95.11,-67.51,-109.0,-9.86,108.21,-48.46,33.36,53.26,-126.19,98.31,71.65,19.92,-12.43,-74.77,153.13,-8.82
22,f21.png,0.6557,0.3447,49735,0,30.5,77.13,-39.02,-95.11,-67.51,-109.0,-9.86,108.22,-48.4,34.22,52.98,-125.02,98.31,71.62,19.89,-12.34,-75.11,152.0,-8.84
23,f22.png,0.6563,0.3441,49735,0,30.4,77.13,-39.02,-95.11,-67.51,-109.0,-9.86,108.4,-50.5,37.89,48.25,-123.59,99.06,71.65,20.0,-12.41,-75.12,152.04,-8.77
24,f23.png,0.6567,0.3437,49735,0,30.7,77.13,-39.02,-95.11,-67.51,-109.0,-9.86,108.4,-50.5,37.89,48.25,-123.59,99.06,71.7,20.72,-13.53,-78.33,162.47,-7.26
25,f24.png,0.6578,0.3426,49735,0,30.6,77.13,-39.02,-95.11,-67.51,-109.0,-9.86,108.4,-49.62,37.5,47.88,-123.96,97.91,71.7,20.72,-13.53,-78.33,162.47,-7.26
26,f25.png,0.6541,0.3463,49735,0,30.7,77.13,-39.02,-95.11,-67.51,-109.0,-9.86,108.25,-48.35,37.7,44.46,-128.29,98.33,71.7,20.72,-13.53,-78.33,162.47,-7.26
27,f26.png,0.6582,0.3422,49735,0,30.6,77.04,-38.84,-95.08,-68.36,-109.45,-9.59,107.96,-49.32,37.24,44.07,-133.34,99.71,71.7,20.72,-13.53,-78.33,162.47,-7.26
28,f27.png,0.6616,0.3388,49735,0,30.5,77.06,-39.01,-96.67,-65.28,-105.25,-9.37,108.14,-49.04,36.95,44.56,-133.89,99.21,71.72,21.04,-15.34,-80.16,162.7,-2.66
29,f28.png,0.6602,0.3402,49735,0,30.5,76.92,-38.7,-95.55,-68.43,-109.14,-9.13,108.14,-49.04,36.95,44.56,-133.89,99.21,71.72,21.04,-15.34,-80.16,162.7,-2.66
30,f29.png,0.6557,0.3448,49735,0,30.6,76.92,-38.7,-95.55,-68.43,-109.14,-9.13,108.35,-48.55,37.82,44.33,-128.73,99.93,71.72,21.04,-15.34,-80.16,162.7,-2.66
31,f30.png,0.6558,0.3446,49735,0,30.6,76.92,-38.7,-95.55,-68.43,-109.14,-9.13,107.89,-48.75,37.69,44.77,-124.58,99.97,71.67,22.76,-13.41,-90.03,161.26,-2.81
32,f31.png,0.6565,0.3439,49735,0,30.4,76.92,-38.7,-95.55,-68.43,-109.14,-9.13,107.89,-48.75,37.69,44.77,-124.58,99.97,71.67,22.76,-13.41,-90.03,161.26,-2.81
