frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
19,f18.png,0.6221,0.3782,49735,0,33.5,-93.55,-60.76,87.3,-93.48,-17.83,98.54,-67.41,99.45,-90.53,-58.26,-25.8,9.24,105.92,-47.12,68.27,-28.54,53.48,35.77
20,f19.png,0.6263,0.374,49735,0,32.8,-93.06,-64.08,87.32,-94.36,-13.01,96.22,-70.08,99.89,-90.1,-58.1,-26.13,9.1,105.64,-26.91,57.62,-31.74,63.95,35.69
21,f20.png,0.6314,0.3689,49735,0,32.8,-93.25,-59.86,86.08,-91.73,-14.0,93.31,-70.21,100.0,-89.95,-58.23,-26.16,9.09,107.09,-26.97,59.25,-28.94,58.73,35.3
22,f21.png,0.6107,0.3896,49735,0,32.9,-93.36,-57.38,85.48,-93.55,-12.62,89.84,-70.21,100.0,-89.95,-58.23,-26.16,9.09,106.99,-24.72,59.72,-29.11,59.11,35.15
23,f22.png,0.626,0.3743,49735,0,32.8,-93.14,-57.18,85.62,-93.52,-9.9,89.72,-70.56,100.0,-89.68,-58.69,-25.0,8.93,108.32,-23.78,60.05,-26.02,54.92,35.0
24,f23.png,0.6129,0.3874,49735,0,32.8,-91.57,-53.68,81.61,-87.14,8.51,87.25,-70.67,100.0,-89.74,-58.55,-25.27,8.82,108.81,-24.12,59.24,-19.21,54.3,34.9
25,f24.png,0.593,0.4075,49735,0,32.8,-90.16,-52.08,83.44,-86.42,10.03,86.42,-70.69,99.91,-89.71,-58.66,-25.57,8.85,107.05,-23.99,56.73,-11.57,54.16,35.18
26,f25.png,0.5744,0.426,49735,0,32.8,-90.26,-52.04,83.82,-87.37,12.86,85.8,-70.5,100.0,-89.74,-58.41,-24.87,8.9,107.17,-23.38,58.37,-11.21,53.24,34.69
27,f26.png,0.5561,0.4444,49735,0,33.0,-87.63,-46.92,83.42,-75.31,17.06,80.96,-70.57,99.97,-89.5,-58.72,-24.84,8.95,107.13,-23.44,60.48,-11.58,56.69,34.62
28,f27.png,0.5573,0.4432,49735,0,32.9,-87.81,-46.35,81.46,-74.31,16.65,80.71,-70.29,99.99,-89.81,-58.4,-25.09,8.49,105.28,-21.82,57.36,-8.01,54.87,34.38
29,f28.png,0.5656,0.4348,49735,0,32.9,-87.81,-46.35,81.46,-74.31,16.65,80.71,-70.32,100.0,-89.7,-58.61,-25.25,8.49,105.19,-20.47,56.59,-6.7,53.34,34.52
30,f29.png,0.5648,0.4357,49735,0,33.1,-86.93,-38.02,83.44,-93.0,12.02,70.79,-70.53,100.0,-89.75,-58.6,-26.0,8.42,104.98,-21.08,56.6,-6.28,52.15,34.04
31,f30.png,0.544,0.4565,49735,0,33.1,-87.84,-39.85,82.06,-88.1,17.49,68.13,-70.47,99.95,-90.19,-58.47,-25.89,8.62,104.98,-21.08,56.6,-6.28,52.15,34.04
32,f31.png,0.5461,0.4545,49735,0,33.2,-87.95,-39.05,84.6,-94.41,20.71,67.39,-70.31,99.91,-90.3,-59.35,-25.91,8.44,104.98,-21.08,56.6,-6.28,52.15,34.04
33,f32.png,0.5641,0.4364,49735,0,33.0,-87.61,-39.35,82.09,-88.51,14.62,66.62,-70.21,99.99,-90.38,-59.37,-25.78,8.39,104.98,-21.08,56.6,-6.28,52.15,34.04
34,f33.png,0.5631,0.4374,49735,0,33.1,-87.41,-46.04,84.01,-78.96,14.48,70.21,-70.24,99.98,-90.49,-59.3,-25.46,8.53,104.99,-21.05,56.59,-6.26,52.01,33.98
35,f34.png,0.5562,0.4443,49735,0,32.9,-88.23,-46.77,80.2,-64.94,14.93,67.66,-70.24,99.98,-90.49,-59.3,-25.46,8.53,105.14,-20.57,56.51,-7.51,42.41,36.62
36,f35.png,0.5562,0.4443,49735,0,32.8,-88.16,-46.59,78.22,-62.82,14.82,67.93,-70.24,99.98,-90.49,-59.3,-25.46,8.53,105.23,-20.99,56.84,-7.53,41.39,36.84
37,f36.png,0.5676,0.4329,49735,0,32.8,-88.16,-46.59,78.22,-62.82,14.82,67.93,-70.24,99.98,-90.49,-59.3,-25.46,8.53,105.23,-20.99,56.84,-7.53,41.39,36.84
38,f37.png,0.5532,0.4473,49735,0,32.8,-88.16,-46.59,78.22,-62.82,14.82,67.93,-70.48,100.0,-90.45,-59.3,-25.54,8.42,105.23,-20.99,56.84,-7.53,41.39,36.84
39,f38.png,0.5594,0.4411,49735,0,32.8,-88.52,-46.86,73.08,-48.64,15.42,66.47,-70.48,100.0,-90.45,-59.3,-25.54,8.42,105.23,-20.99,56.84,-7.53,41.39,36.84
40,f39.png,0.5617,0.4388,49735,0,32.7,-88.49,-46.9,71.35,-43.74,15.48,66.86,-70.48,100.0,-90.45,-59.3,-25.54,8.42,105.23,-20.99,56.84,-7.53,41.39,36.84
41,f40.png,0.5653,0.4352,49735,0,32.7,-88.49,-46.9,71.35,-43.74,15.48,66.86,-70.55,99.98,-90.33,-59.12,-25.87,8.45,105.24,-20.94,56.62,-6.94,41.18,36.94
42,f41.png,0.5661,0.4344,49735,0,32.7,-88.49,-46.9,71.35,-43.74,15.48,66.86,-70.45,99.96,-89.69,-60.74,-26.34,8.1,105.24,-20.94,56.62,-6.94,41.18,36.94
43,f42.png,0.5562,0.4444,49735,0,32.7,-88.49,-46.9,71.35,-43.74,15.48,66.86,-70.46,99.97,-89.52,-60.52,-26.41,8.07,105.24,-20.94,56.62,-6.94,41.18,36.94
44,f43.png,0.5477,0.4529,49735,0,32.9,-87.93,-54.05,72.76,-43.42,26.23,63.05,-70.48,99.99,-89.56,-60.43,-26.66,7.99,105.0,-20.3,56.44,-8.39,36.14,37.92
45,f44.png,0.5557,0.4449,49735,0,32.8,-87.7,-63.1,73.92,-34.73,30.61,50.1,-70.54,100.0,-89.5,-60.32,-26.49,8.05,102.95,-16.87,55.29,-8.05,38.88,38.33
46,f45.png,0.5552,0.4454,49735,0,33.0,-87.85,-64.69,68.57,-22.83,35.14,39.43,-70.29,99.99,-89.61,-60.48,-26.02,7.98,101.99,-15.89,55.37,-8.32,33.94,38.31
47,f46.png,0.5357,0.4649,49735,0,33.0,-87.85,-64.69,68.57,-22.83,35.14,39.43,-70.4,99.91,-89.53,-60.43,-26.79,7.76,98.88,-1.15,43.99,-14.27,31.87,37.57
48,f47.png,0.5212,0.4795,49735,0,32.8,-87.76,-60.73,55.84,-6.78,44.14,46.34,-70.39,100.0,-89.65,-60.52,-26.8,7.81,96.89,-2.25,41.15,-7.75,28.04,37.4
49,f48.png,0.5353,0.4652,49735,0,33.0,-88.85,-59.5,51.88,-4.74,58.34,28.82,-70.24,100.0,-89.56,-60.57,-26.69,7.77,94.29,2.62,38.31,-10.73,10.7,35.1
50,f49.png,0.5401,0.4604,49735,0,32.6,-89.33,-69.98,56.38,-3.08,68.06,23.22,-70.54,99.94,-89.69,-61.01,-26.89,7.83,95.03,-10.19,29.16,-17.86,2.77,33.4
51,f50.png,0.512,0.4885,49735,0,32.7,-89.76,-73.11,55.55,-0.29,75.05,20.99,-70.48,100.0,-89.0,-60.88,-26.54,7.77,94.72,-10.9,28.4,-18.29,2.98,33.66
52,f51.png,0.4868,0.5137,49735,0,32.4,-91.52,-73.63,51.72,5.66,88.97,20.52,-70.48,100.0,-89.0,-60.88,-26.54,7.77,94.55,-10.1,31.16,-23.41,0.9,34.9
53,f52.png,0.4648,0.5357,49735,0,32.4,-91.52,-73.63,51.72,5.66,88.97,20.52,-70.97,100.0,-88.86,-60.84,-26.65,7.92,95.95,-12.07,29.07,-23.5,-11.67,35.3
54,f53.png,0.4726,0.5279,49735,0,32.5,-94.16,-73.97,50.24,7.73,95.06,16.71,-71.17,100.0,-88.93,-60.68,-26.78,8.13,81.59,-2.51,38.76,-19.0,-13.45,35.29
55,f54.png,0.446,0.5546,49735,0,32.5,-94.12,-73.99,49.69,8.1,96.79,16.61,-71.13,99.97,-88.9,-60.67,-27.16,8.08,81.66,-1.81,38.37,-18.44,-12.13,34.6
56,f55.png,0.4502,0.5503,49735,0,32.5,-94.12,-73.99,49.69,8.1,96.79,16.61,-71.13,99.97,-88.9,-60.67,-27.16,8.08,81.7,-1.76,38.52,-18.56,-12.36,34.48
57,f56.png,0.4466,0.554,49735,0,32.4,-94.12,-73.99,49.69,8.1,96.79,16.61,-71.1,99.99,-88.95,-60.67,-27.2,8.08,81.7,-1.76,38.52,-18.56,-12.36,34.48
58,f57.png,0.4419,0.5587,49735,0,32.5,-94.12,-73.99,49.69,8.1,96.79,16.61,-71.1,99.99,-88.95,-60.67,-27.2,8.08,81.7,-1.76,38.52,-18.56,-12.36,34.48
59,f58.png,0.4489,0.5517,49735,0,32.5,-94.39,-71.38,48.39,7.49,98.38,19.52,-71.11,99.86,-88.93,-60.67,-27.16,8.07,81.64,-1.92,38.13,-18.54,-11.96,34.5
60,f59.png,0.4489,0.5517,49735,0,32.4,-94.39,-71.38,48.39,7.49,98.38,19.52,-71.11,99.86,-88.93,-60.67,-27.16,8.07,81.57,-2.15,37.92,-18.55,-12.41,34.54
61,f60.png,0.4423,0.5583,49735,0,32.5,-94.39,-71.38,48.39,7.49,98.38,19.52,-71.0,99.95,-89.01,-60.73,-27.22,8.12,81.57,-2.15,37.92,-18.55,-12.41,34.54
62,f61.png,0.4441,0.5565,49735,0,32.6,-94.39,-71.38,48.39,7.49,98.38,19.52,-71.05,99.89,-89.06,-60.74,-27.23,8.13,81.57,-2.15,37.92,-18.55,-12.41,34.54
63,f62.png,0.4464,0.5542,49735,0,32.5,-94.36,-70.28,48.11,6.76,98.14,19.05,-71.09,99.97,-89.05,-60.65,-27.34,8.17,81.57,-2.15,37.92,-18.55,-12.41,34.54
64,f63.png,0.4438,0.5568,49735,0,32.4,-94.36,-70.28,48.11,6.76,98.14,19.05,-71.28,99.94,-89.09,-60.52,-27.6,8.27,81.57,-2.15,37.92,-18.55,-12.41,34.54
65,f64.png,0.4464,0.5542,49735,0,32.5,-94.36,-70.28,48.11,6.76,98.14,19.05,-71.22,99.99,-89.08,-60.52,-27.61,8.26,81.57,-2.15,37.92,-18.55,-12.41,34.54
66,f65.png,0.4438,0.5568,49735,0,32.5,-94.36,-70.28,48.11,6.76,98.14,19.05,-71.23,99.99,-88.99,-60.53,-27.77,8.21,81.57,-2.15,37.92,-18.55,-12.41,34.54
67,f66.png,0.4438,0.5568,48391,0,31.7,-94.36,-70.28,48.11,6.76,98.14,19.05,-71.28,100.0,-89.02,-60.55,-27.84,8.21,81.57,-2.15,37.92,-18.55,-12.41,34.54
68,f67.png,0.4429,0.5577,49735,0,32.5,-94.36,-70.28,48.11,6.76,98.14,19.05,-71.4,99.87,-88.89,-60.22,-27.83,8.33,81.58,-2.03,38.59,-18.47,-12.65,34.2
69,f68.png,0.4429,0.5577,49735,0,32.5,-94.36,-70.28,48.11,6.76,98.14,19.05,-71.26,99.94,-88.87,-60.18,-27.71,8.25,81.58,-2.03,38.59,-18.47,-12.65,34.2
70,f69.png,0.4455,0.555,49735,0,32.5,-94.36,-70.28,48.11,6.76,98.14,19.05,-71.26,99.94,-88.87,-60.18,-27.71,8.25,81.56,-2.11,38.45,-19.21,-12.92,34.16
71,f70.png,0.4438,0.5568,49735,0,32.5,-94.36,-70.28,48.11,6.76,98.14,19.05,-71.23,99.97,-89.05,-60.44,-27.61,8.37,81.54,-2.25,38.58,-19.24,-12.79,34.09
