frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
33,f32.png,0.4714,0.5288,49735,0,33.2,-92.34,76.3,-19.49,-91.53,90.5,72.67,90.68,64.15,-77.47,12.6,-157.21,93.89,-93.31,-99.68,-95.88,-24.72,-69.32,99.91
34,f33.png,0.4727,0.5276,49735,0,33.3,-93.49,76.33,-19.71,-92.19,91.02,72.7,90.69,64.08,-77.37,12.55,-157.19,94.08,-91.55,-99.52,-96.56,-21.55,-71.54,99.99
35,f34.png,0.4733,0.5269,49735,0,33.3,-94.32,76.35,-20.38,-94.44,90.05,73.33,90.69,64.08,-77.37,12.55,-157.19,94.08,-91.55,-99.52,-96.56,-21.55,-71.54,99.99
36,f35.png,0.4733,0.5269,49735,0,33.2,-94.32,76.35,-20.38,-94.44,90.05,73.33,90.69,64.08,-77.37,12.55,-157.19,94.08,-91.55,-99.52,-96.56,-21.55,-71.54,99.99
37,f36.png,0.4733,0.5269,49735,0,33.3,-94.32,76.35,-20.38,-94.44,90.05,73.33,90.69,64.08,-77.37,12.55,-157.19,94.08,-91.55,-99.52,-96.56,-21.55,-71.54,99.99
38,f37.png,0.4733,0.5269,49735,0,33.2,-94.32,76.35,-20.38,-94.44,90.05,73.33,90.69,64.08,-77.37,12.55,-157.19,94.08,-91.55,-99.52,-96.56,-21.55,-71.54,99.99
39,f38.png,0.4733,0.5269,49735,0,33.2,-94.32,76.35,-20.38,-94.44,90.05,73.33,90.69,64.08,-77.37,12.55,-157.19,94.08,-91.55,-99.52,-96.56,-21.55,-71.54,99.99
40,f39.png,0.4733,0.5269,49735,0,33.2,-94.32,76.35,-20.38,-94.44,90.05,73.33,90.69,64.08,-77.37,12.55,-157.19,94.08,-91.55,-99.52,-96.56,-21.55,-71.54,99.99
41,f40.png,0.4733,0.5269,49735,0,33.1,-94.32,76.35,-20.38,-94.44,90.05,73.33,90.69,64.08,-77.37,12.55,-157.19,94.08,-91.55,-99.52,-96.56,-21.55,-71.54,99.99
42,f41.png,0.4733,0.5269,49735,0,33.2,-94.32,76.35,-20.38,-94.44,90.05,73.33,90.69,64.08,-77.37,12.55,-157.19,94.08,-91.55,-99.52,-96.56,-21.55,-71.54,99.99
43,f42.png,0.4733,0.5269,49735,0,33.3,-94.32,76.35,-20.38,-94.44,90.05,73.33,90.69,64.08,-77.37,12.55,-157.19,94.08,-91.55,-99.52,-96.56,-21.55,-71.54,99.99
44,f43.png,0.4733,0.5269,49735,0,33.1,-94.32,76.35,-20.38,-94.44,90.05,73.33,90.69,64.08,-77.37,12.55,-157.19,94.08,-91.55,-99.52,-96.56,-21.55,-71.54,99.99
45,f44.png,0.4733,0.5269,49735,0,33.2,-94.32,76.35,-20.38,-94.44,90.05,73.33,90.69,64.08,-77.37,12.55,-157.19,94.08,-91.55,-99.52,-96.56,-21.55,-71.54,99.99
46,f45.png,0.4731,0.5271,49735,0,33.2,-94.32,76.35,-20.38,-94.44,90.05,73.33,90.69,64.08,-77.37,12.55,-157.19,94.08,-91.55,-99.52,-96.56,-21.55,-71.54,99.99
47,f46.png,0.5013,0.4989,49735,0,33.2,-93.96,76.0,-20.2,-94.49,90.16,73.14,90.69,64.08,-77.37,12.55,-157.19,94.08,-91.56,-99.77,-96.73,-21.33,-71.73,99.97
48,f47.png,0.518,0.4822,49735,0,33.3,-94.36,76.59,-20.2,-94.24,89.69,72.91,90.11,62.44,-68.72,0.14,-157.21,93.84,-91.03,-99.91,-96.71,-26.29,-77.62,99.69
49,f48.png,0.5212,0.479,49735,0,33.2,-94.05,76.75,-20.77,-94.83,89.44,72.89,90.11,62.44,-68.72,0.14,-157.21,93.84,-92.11,-99.8,-96.8,-26.31,-77.25,100.0
50,f49.png,0.5328,0.4674,49735,0,33.1,-93.6,76.64,-21.27,-94.97,89.45,72.75,90.37,61.68,-66.13,-4.34,-152.44,88.7,-92.11,-99.8,-96.8,-26.31,-77.25,100.0
51,f50.png,0.559,0.4411,49735,0,33.3,-93.27,76.97,-21.55,-95.0,89.91,72.3,91.81,48.56,-48.62,-0.43,-156.43,88.86,-92.11,-99.8,-96.8,-26.31,-77.25,100.0
52,f51.png,0.5942,0.406,49735,0,32.5,-108.38,78.65,-33.84,-92.03,64.28,83.81,92.61,43.03,-40.96,11.05,-156.91,38.64,-91.08,-99.99,-96.82,-21.77,-70.8,98.38
53,f52.png,0.605,0.3951,49735,0,33.3,-109.39,78.49,-33.37,-92.17,64.97,83.78,92.61,43.03,-40.96,11.05,-156.91,38.64,-90.01,-99.96,-96.49,-8.68,-58.07,97.47
54,f53.png,0.6181,0.3821,49735,0,33.3,-109.88,78.81,-33.23,-92.33,64.85,83.75,93.54,43.67,-41.9,4.09,-156.76,36.36,-87.52,-98.21,-95.47,-7.88,-54.1,98.48
55,f54.png,0.6533,0.3468,32263,0,20.4,-92.58,80.01,-40.57,-69.2,56.87,76.23,94.67,40.0,-37.39,8.61,-157.2,13.04,-86.99,-99.71,-96.75,1.86,-45.43,56.54
56,f55.png,0.6663,0.3338,49735,0,32.3,-76.86,79.81,-39.78,-53.77,60.37,45.19,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.47,-99.95,-96.8,6.25,-72.64,40.58
57,f56.png,0.6685,0.3317,49735,0,32.5,-76.88,79.7,-39.78,-53.75,60.27,45.29,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.47,-99.95,-96.8,6.25,-72.64,40.58
58,f57.png,0.6723,0.3278,49735,0,32.7,-76.86,79.77,-40.14,-53.88,60.47,45.23,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.44,-99.97,-96.75,5.45,-72.26,40.3
59,f58.png,0.6751,0.325,49735,0,32.6,-76.82,79.79,-40.14,-53.96,60.62,45.21,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.44,-99.97,-96.75,5.45,-72.26,40.3
60,f59.png,0.6706,0.3295,49735,0,32.5,-76.85,79.82,-40.09,-53.97,60.64,45.24,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.44,-99.97,-96.75,5.45,-72.26,40.3
61,f60.png,0.6744,0.3257,49735,0,32.4,-77.1,79.95,-40.16,-53.98,60.35,45.28,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.4,-99.22,-96.79,4.16,-87.14,40.29
62,f61.png,0.6702,0.3299,49735,0,32.6,-77.15,79.87,-40.2,-54.02,60.31,45.29,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.4,-99.22,-96.79,4.16,-87.14,40.29
63,f62.png,0.6744,0.3257,49735,0,32.7,-76.63,79.97,-40.16,-54.38,60.46,45.27,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.43,-99.89,-95.93,4.7,-93.67,40.1
64,f63.png,0.6779,0.3222,49735,0,32.6,-76.24,79.97,-40.11,-54.46,60.88,45.14,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.41,-99.26,-96.76,4.78,-94.06,40.36
65,f64.png,0.6748,0.3253,49735,0,32.6,-76.09,80.13,-40.19,-54.52,60.81,45.2,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.44,-99.6,-96.16,4.67,-94.5,40.74
66,f65.png,0.6755,0.3246,49735,0,32.7,-76.3,80.01,-40.16,-54.51,60.76,45.22,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.44,-99.6,-96.16,4.67,-94.5,40.74
67,f66.png,0.6741,0.326,49735,0,32.5,-76.55,79.94,-40.4,-54.41,60.18,45.05,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.44,-99.6,-96.16,4.67,-94.5,40.74
68,f67.png,0.6765,0.3236,49735,0,32.6,-76.42,79.84,-40.28,-54.45,60.29,45.16,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.44,-99.6,-96.16,4.67,-94.5,40.74
69,f68.png,0.6751,0.325,49735,0,32.6,-76.22,79.77,-40.41,-54.52,60.21,45.33,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.44,-99.74,-95.96,4.65,-93.94,40.66
70,f69.png,0.6748,0.3253,49735,0,32.5,-76.43,79.77,-40.51,-54.67,60.37,45.32,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.44,-99.74,-95.96,4.65,-93.94,40.66
71,f70.png,0.6748,0.3253,48103,0,31.6,-76.4,79.76,-40.52,-54.68,60.41,45.32,94.98,38.91,-37.26,19.18,-155.23,-9.63,-85.44,-99.74,-95.96,4.65,-93.94,40.66
