sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,fit_scale,fit_dx,fit_dy,fit_clip_frac,fit_at_bound,n_arms_solved,assignment_stability,n_arm_swaps,total_path_length_deg,dq_max_deg_by_transition
family_ad_scene_04_M,optimizer_s085,original,14,0,128,frame,10,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s085_family_ad_scene_04_M/frame_11_20260902_102014/best_shadow.png,0.6855,0.1875,0.3157,0.0459,0.0927,0.06477,0.18783,0.2528,0.6976,2.2447,0,0,0,0.07383,0.19649,2,4,0.1811,2,0.6456,1.0,0.8929,0.1071,10->11,27.97,36.8,0,0.8654,0.8982,0.0328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,original,14,0,128,frame,11,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s085_family_ad_scene_04_M/frame_12_20260902_102014/best_shadow.png,0.6853,0.1851,0.3123,0.0292,0.0986,0.06937,0.18783,0.2393,0.6547,2.4879,0,0,0,0.05221,0.10264,3,4,0.1572,1,0.6501,0.9889,0.9125,0.0772,11->12,0.0,0.0,0,1.0,0.976,-0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,original,14,0,128,frame,12,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s085_family_ad_scene_04_M/frame_13_20260902_102014/best_shadow.png,0.6813,0.187,0.315,0.0289,0.1047,0.06888,0.18783,0.253,0.6564,2.4599,0,0,0,0.0556,0.1099,3,4,0.1483,1,0.6522,0.9888,0.9125,0.0771,12->13,0.0,0.0,0,1.0,0.9978,-0.0022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,original,14,0,128,frame,13,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s085_family_ad_scene_04_M/frame_14_20260902_102014/best_shadow.png,0.6819,0.1868,0.3148,0.0289,0.1047,0.06889,0.18783,0.2524,0.6408,2.4345,0,0,0,0.0543,0.11097,3,4,0.1457,1,0.653,0.9888,0.9125,0.0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,original,14,0,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.6655,0.644,0.6855,0.0138,0.1861,0.1791,0.1952,0.0044,0.3138,0.3038,0.3266,0.0062,0.0401,0.0289,0.0575,0.0087,0.0921,0.0714,0.1165,0.0141,0.0655,0.0614,0.0694,0.0026,0.1974,0.1878,0.2068,0.0067,0.2572,0.2391,0.2917,0.0138,1.3933,0.6408,3.0573,0.7955,2.7303,1.8562,3.9641,0.5621,0.0,0.0,0.0,0.0,1.3571,0.0,3.0,0.9715,1.3571,0.0,3.0,0.9715,0.0872,0.0522,0.1265,0.0295,0.1598,0.1026,0.2036,0.0341,3.1429,2.0,4.0,0.833,4.1429,3.0,5.0,0.6389,0.2029,0.1457,0.2644,0.0402,1.0,0.0,2.0,0.6547,0.5739,0.5091,0.653,0.0553,0.9505,0.8636,1.0,0.0493,0.831,0.7745,0.9125,0.0549,0.1256,0.0771,0.1965,0.0365,10.5254,0.0,35.95,10.3009,15.9477,0.0,44.94,13.2759,0.9153,0.8431,1.0,0.0536,0.9322,0.888,0.9978,0.0365,0.0169,-0.0591,0.0638,0.031,0.0,68.75,0.85,-24.69,16.46,0.01281,True,3,1.0,0,207.32,"[7.28, 2.97, 9.58, 18.6, 5.42, 7.69, 6.18, 6.32, 8.87, 35.95, 27.97, 0.0, 0.0]"
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,frame,0,,0.6471,0.6475,0.7861,0.2082,0.3444,0.02213,0.06833,0.7951,3.3877,3.064,0,2,2,0.11082,0.1523,4,5,0.0722,1,0.5384,0.8495,0.7745,0.0882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,frame,1,,0.6478,0.6473,0.7859,0.2101,0.3525,0.02222,0.06988,0.7945,3.5508,2.9771,0,2,2,0.11624,0.14992,4,5,0.1349,1,0.5399,0.8495,0.7745,0.0882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,frame,2,,0.644,0.6444,0.7837,0.2022,0.3336,0.02293,0.07266,0.8086,2.3207,3.3426,0,2,2,0.11467,0.16243,4,4,0.135,0,0.5343,0.8696,0.7745,0.1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,frame,3,,0.6528,0.6523,0.7896,0.2121,0.354,0.02155,0.07203,0.8165,1.9788,3.1484,0,2,2,0.10857,0.17032,4,5,0.1049,1,0.5405,0.8791,0.7921,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,frame,4,,0.6627,0.6631,0.7974,0.2292,0.4034,0.0217,0.07189,0.8178,1.869,2.0949,0,2,2,0.09914,0.1956,4,4,0.1368,0,0.5262,0.9111,0.7843,0.1392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,frame,5,,0.6629,0.6638,0.7979,0.2362,0.4072,0.02161,0.0757,0.8271,1.628,4.0542,0,2,2,0.09086,0.19898,4,5,0.1137,1,0.5204,0.9111,0.7843,0.1392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,frame,6,,0.6591,0.6587,0.7942,0.2312,0.3915,0.02069,0.07675,0.8225,1.279,3.1699,0,2,2,0.06199,0.16964,2,4,0.1855,2,0.5368,0.9425,0.7879,0.1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,frame,7,,0.6665,0.6676,0.8006,0.2304,0.4203,0.01955,0.07203,0.8005,1.043,2.6044,0,3,3,0.05369,0.16907,2,3,0.195,1,0.5733,0.9647,0.8404,0.1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,frame,8,,0.6695,0.669,0.8017,0.2474,0.4291,0.0188,0.06988,0.8219,1.0034,2.3223,0,1,1,0.0751,0.19743,2,4,0.1759,2,0.56,0.9759,0.828,0.1516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,frame,9,,0.6699,0.6716,0.8036,0.2614,0.4472,0.01852,0.06466,0.8194,0.891,1.7765,0,1,1,0.06672,0.1224,3,3,0.1416,0,0.6137,0.9753,0.8636,0.1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,frame,10,,0.6855,0.6879,0.8151,0.2727,0.4543,0.01684,0.06466,0.8323,0.6928,2.2194,0,0,0,0.08902,0.19584,2,4,0.0361,2,0.6503,1.0,0.8929,0.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,frame,11,,0.6853,0.6862,0.8139,0.2846,0.4641,0.01586,0.05884,0.8271,0.686,2.516,0,0,0,0.05625,0.09973,3,4,0.0388,1,0.6402,1.0,0.9125,0.0875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,frame,12,,0.6813,0.6823,0.8112,0.2771,0.4605,0.01595,0.05795,0.8182,0.6752,2.5047,0,0,0,0.06097,0.10066,4,4,0.0726,0,0.6414,1.0,0.9125,0.0875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,frame,13,,0.6819,0.6843,0.8126,0.2803,0.4615,0.01588,0.05795,0.8205,0.6761,2.4708,0,0,0,0.05863,0.0983,4,4,0.0744,0,0.6424,1.0,0.9125,0.0875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_ad_scene_04_M,optimizer_s085,shown,14,0,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.6655,0.644,0.6855,0.0138,0.6661,0.6444,0.6879,0.0145,0.7995,0.7837,0.8151,0.0105,0.2417,0.2022,0.2846,0.028,0.4088,0.3336,0.4641,0.0454,0.0196,0.0159,0.0229,0.0025,0.0681,0.058,0.0767,0.0061,0.8159,0.7945,0.8323,0.0114,1.5487,0.6752,3.5508,0.9388,2.7332,1.7765,4.0542,0.5725,0.0,0.0,0.0,0.0,1.3571,0.0,3.0,0.9715,1.3571,0.0,3.0,0.9715,0.083,0.0537,0.1162,0.0229,0.1559,0.0983,0.199,0.0359,3.2857,2.0,4.0,0.8806,4.1429,3.0,5.0,0.6389,0.1155,0.0361,0.195,0.0496,0.8571,0.0,2.0,0.7423,0.5756,0.5204,0.6503,0.0484,0.9377,0.8495,1.0,0.0562,0.831,0.7745,0.9125,0.0549,0.1137,0.0875,0.1641,0.0256,,,,,,,,,,,,,,,,,,,,,,,0.85,-24.69,16.46,0.01281,True,3,,,,
