sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,fit_scale,fit_dx,fit_dy,fit_clip_frac,fit_at_bound,n_arms_solved,assignment_stability,n_arm_swaps,total_path_length_deg,dq_max_deg_by_transition
demo_01_scene_05_M,optimizer_s100,original,13,0,128,frame,10,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_05_M/frame_11_20260902_110953/best_shadow.png,0.6778,0.3674,0.5373,0.1315,0.2104,0.04087,0.11614,0.6311,1.0424,2.966,0,3,3,0.10843,0.22309,2,1,0.3119,1,0.6462,1.0476,1.098,0.0481,10->11,4.36,7.03,0,0.9675,0.9602,-0.0073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,original,13,0,128,frame,11,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_05_M/frame_12_20260902_110953/best_shadow.png,0.6779,0.3653,0.5351,0.1196,0.218,0.04112,0.11539,0.6429,1.1791,1.9475,0,3,3,0.11579,0.23427,2,1,0.304,1,0.647,1.0577,1.0874,0.0281,11->12,12.26,16.82,0,0.9547,0.9379,-0.0168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,original,13,0,128,frame,12,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/s100_demo_01_scene_05_M/frame_13_20260902_110953/best_shadow.png,0.6755,0.3598,0.5292,0.1063,0.1905,0.04036,0.11519,0.6148,1.4157,1.4586,0,3,3,0.09572,0.20044,3,1,0.0751,2,0.6359,1.0476,1.1078,0.0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,original,13,0,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.6763,0.6612,0.6804,0.0046,0.364,0.3509,0.374,0.0055,0.5337,0.5195,0.5444,0.0059,0.1175,0.1063,0.1315,0.009,0.2086,0.1905,0.2224,0.0103,0.0408,0.0403,0.0413,0.0003,0.1156,0.1119,0.1271,0.0037,0.6303,0.5951,0.6581,0.0173,1.2261,1.0424,1.4228,0.1203,2.0235,0.7252,3.9528,0.7948,0.0,0.0,0.0,0.0,2.8462,2.0,3.0,0.3608,2.8462,2.0,3.0,0.3608,0.1071,0.0957,0.1213,0.0076,0.2285,0.1969,0.3066,0.0269,2.3077,2.0,3.0,0.4615,1.0769,1.0,2.0,0.2665,0.2311,0.0547,0.3153,0.1091,1.2308,0.0,2.0,0.5756,0.6446,0.6305,0.6533,0.007,1.0523,1.0476,1.0577,0.005,1.1002,1.0874,1.1089,0.0081,0.0456,0.0281,0.0585,0.0096,9.3417,4.18,21.22,4.3215,14.7983,6.95,41.94,8.7883,0.9453,0.8524,0.9733,0.0318,0.9469,0.9349,0.9661,0.0121,0.0016,-0.0292,0.1022,0.0324,0.0,68.75,1.0,-8.23,16.46,0.01758,True,3,1.0,0,177.58,"[21.22, 12.0, 8.51, 5.98, 4.18, 8.94, 7.46, 9.17, 8.9, 9.12, 4.36, 12.26]"
demo_01_scene_05_M,optimizer_s100,shown,13,0,128,frame,0,,0.6612,0.6602,0.7953,0.2392,0.4335,0.02258,0.09391,0.8678,1.3675,0.6232,0,3,3,0.11978,0.30835,2,2,0.354,0,0.6513,1.0891,1.0882,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,shown,13,0,128,frame,1,,0.6804,0.6786,0.8085,0.2492,0.4304,0.02173,0.09144,0.8783,1.366,2.2753,0,3,3,0.10312,0.22244,2,1,0.3932,1,0.6671,1.0891,1.098,0.0082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,shown,13,0,128,frame,2,,0.6748,0.6733,0.8048,0.2272,0.3897,0.0217,0.0906,0.8915,1.4058,1.0866,0,2,2,0.09628,0.21627,2,1,0.3941,1,0.6546,1.0891,1.0971,0.0073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,shown,13,0,128,frame,3,,0.6788,0.6768,0.8072,0.2489,0.4142,0.02172,0.09144,0.8815,1.2622,2.3885,0,3,3,0.11195,0.22243,2,1,0.3906,1,0.6636,1.0891,1.1078,0.0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,shown,13,0,128,frame,4,,0.6775,0.6751,0.8061,0.2487,0.4339,0.02154,0.09391,0.8702,1.2107,3.954,0,3,3,0.11093,0.2334,2,1,0.407,1,0.6629,1.0891,1.098,0.0082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,shown,13,0,128,frame,5,,0.6784,0.6756,0.8064,0.2466,0.4214,0.02162,0.09391,0.8825,1.3935,1.5888,0,2,2,0.10905,0.20858,2,1,0.3936,1,0.656,1.0891,1.0874,0.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,shown,13,0,128,frame,6,,0.676,0.6736,0.805,0.2387,0.4121,0.02141,0.09073,0.8851,1.233,1.6318,0,3,3,0.09958,0.19831,3,1,0.0398,2,0.6622,1.0891,1.1078,0.0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,shown,13,0,128,frame,7,,0.6788,0.6768,0.8073,0.2478,0.4214,0.02193,0.09164,0.8804,1.2795,2.206,0,3,3,0.10936,0.24666,3,1,0.05,2,0.6676,1.0891,1.1078,0.0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,shown,13,0,128,frame,8,,0.6755,0.6745,0.8056,0.2227,0.3823,0.0224,0.09013,0.8844,1.3725,1.685,0,3,3,0.09339,0.22164,3,1,0.0445,2,0.6693,1.0891,1.1089,0.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,shown,13,0,128,frame,9,,0.6793,0.6772,0.8076,0.2462,0.4165,0.02193,0.09144,0.878,1.2705,2.3101,0,3,3,0.11207,0.24666,2,1,0.3881,1,0.6663,1.0891,1.1078,0.0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,shown,13,0,128,frame,10,,0.6778,0.6755,0.8063,0.2511,0.4372,0.02141,0.09391,0.8708,1.2178,2.9912,0,3,3,0.10903,0.22393,2,1,0.4024,1,0.6632,1.0891,1.098,0.0082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,shown,13,0,128,frame,11,,0.6779,0.6757,0.8065,0.2444,0.4153,0.02174,0.09386,0.8866,1.385,1.9384,0,3,3,0.11579,0.2328,2,1,0.3837,1,0.6561,1.0891,1.0874,0.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,shown,13,0,128,frame,12,,0.6755,0.6744,0.8055,0.2355,0.4038,0.02144,0.09111,0.8873,1.397,1.4631,0,3,3,0.09464,0.19697,3,1,0.0421,2,0.6635,1.0891,1.1078,0.0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_05_M,optimizer_s100,shown,13,0,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.6763,0.6612,0.6804,0.0046,0.6744,0.6602,0.6786,0.0043,0.8055,0.7953,0.8085,0.0031,0.242,0.2227,0.2511,0.0086,0.4163,0.3823,0.4372,0.016,0.0218,0.0214,0.0226,0.0003,0.0922,0.0901,0.0939,0.0014,0.8803,0.8678,0.8915,0.0069,1.3201,1.2107,1.4058,0.072,2.0109,0.6232,3.954,0.8129,0.0,0.0,0.0,0.0,2.8462,2.0,3.0,0.3608,2.8462,2.0,3.0,0.3608,0.1065,0.0934,0.1198,0.008,0.2291,0.197,0.3084,0.0273,2.3077,2.0,3.0,0.4615,1.0769,1.0,2.0,0.2665,0.2833,0.0398,0.407,0.1599,1.2308,0.0,2.0,0.5756,0.6618,0.6513,0.6693,0.0054,1.0891,1.0891,1.0891,0.0,1.1002,1.0874,1.1089,0.0081,0.0108,0.0008,0.0182,0.0066,,,,,,,,,,,,,,,,,,,,,,,1.0,-8.23,16.46,0.01758,True,3,,,,
