frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
11,f10.png,0.6153,0.3849,27073,0,18.1,-90.59,47.36,-16.76,3.61,-130.77,88.94,-92.31,-98.64,66.24,41.62,-77.57,79.72,110.0,-59.65,70.78,-16.91,117.44,43.41
12,f11.png,0.6209,0.3792,49735,0,31.8,-91.17,38.22,-16.75,3.81,-131.56,89.27,-90.07,-98.75,68.45,40.59,-76.26,84.99,109.56,-65.18,77.67,-20.46,122.82,42.52
13,f12.png,0.6028,0.3974,49735,0,31.8,-96.32,61.26,-31.24,-0.91,-125.31,89.29,-92.92,-98.83,68.01,32.27,-89.25,86.28,109.98,-60.43,72.31,-17.3,121.27,44.21
14,f13.png,0.6432,0.3569,49735,0,31.5,-94.56,63.29,-33.89,-1.42,-122.48,89.07,-90.0,-99.81,69.73,27.8,-89.53,90.45,110.0,-60.76,72.97,-19.58,121.55,44.82
15,f14.png,0.6252,0.375,49735,0,31.4,-93.27,49.11,-37.14,2.94,-118.95,86.72,-93.34,-98.97,69.83,28.21,-84.31,90.36,110.0,-60.76,72.97,-19.58,121.55,44.82
16,f15.png,0.6134,0.3867,49735,0,31.5,-92.63,44.72,-37.38,3.75,-118.86,86.9,-93.33,-99.77,70.81,28.26,-82.99,90.48,110.0,-60.45,75.06,-18.44,118.94,45.08
17,f16.png,0.5967,0.4035,49735,0,31.6,-96.11,69.82,-44.05,0.53,-116.55,87.0,-93.3,-99.63,71.2,25.85,-84.2,93.25,109.98,-60.93,76.2,-21.15,129.7,44.21
18,f17.png,0.6355,0.3646,49735,0,31.6,-95.37,69.89,-44.55,0.52,-116.92,87.06,-93.48,-99.57,69.01,29.38,-88.36,91.3,109.98,-60.85,75.89,-24.66,134.21,44.54
19,f18.png,0.6003,0.3999,49735,0,31.4,-92.61,63.96,-44.48,-0.74,-115.14,87.75,-93.75,-99.95,69.36,29.56,-86.65,91.31,109.98,-60.85,75.89,-24.66,134.21,44.54
20,f19.png,0.6174,0.3828,49735,0,31.7,-89.11,61.64,-44.52,0.28,-115.7,87.18,-90.75,-99.3,70.98,30.08,-82.36,91.1,110.0,-61.67,81.02,-33.49,125.7,44.43
21,f20.png,0.6157,0.3845,49735,0,31.8,-96.11,69.8,-44.3,-0.09,-116.31,87.73,-93.78,-97.87,68.39,31.32,-88.05,91.56,110.0,-61.67,81.02,-33.49,125.7,44.43
22,f21.png,0.625,0.3751,49735,0,31.5,-96.07,69.96,-44.28,-0.04,-116.33,87.66,-92.61,-99.78,69.57,28.12,-89.44,90.84,109.99,-60.61,77.73,-29.93,132.31,45.08
23,f22.png,0.6099,0.3902,49735,0,31.6,-93.49,66.0,-44.55,-0.26,-115.71,87.51,-93.09,-100.0,69.75,29.87,-83.7,89.68,110.0,-60.99,81.05,-36.34,118.9,45.07
24,f23.png,0.6118,0.3884,49735,0,31.4,-90.95,61.86,-46.27,-0.16,-121.42,91.21,-92.36,-99.26,71.62,25.71,-83.42,91.64,109.99,-60.74,81.78,-32.84,121.99,44.94
25,f24.png,0.6165,0.3837,49671,0,31.5,-96.09,70.08,-52.33,-4.06,-113.72,88.92,-93.19,-98.97,69.91,28.51,-83.66,91.62,109.99,-60.39,81.4,-30.43,122.81,45.41
26,f25.png,0.6219,0.3782,49735,0,31.4,-95.81,70.19,-54.39,-3.22,-118.79,90.79,-93.79,-99.28,71.49,23.2,-88.3,90.63,109.99,-60.81,78.1,-28.21,125.36,46.92
27,f26.png,0.6038,0.3963,49735,0,31.5,-93.71,74.08,-52.31,-2.89,-119.66,91.7,-93.79,-99.99,75.36,14.95,-86.03,90.2,110.0,-60.85,78.12,-28.14,125.29,46.93
28,f27.png,0.6082,0.3919,49735,0,31.5,-90.98,64.06,-51.65,-3.11,-122.25,90.4,-95.55,-99.87,76.16,14.74,-83.6,90.03,110.0,-61.88,82.16,-33.28,126.48,43.29
29,f28.png,0.6281,0.372,49735,0,31.5,-94.46,67.64,-51.6,-3.26,-121.69,90.15,-95.08,-99.98,76.1,14.5,-84.57,90.11,110.0,-61.96,81.97,-29.44,125.67,42.82
30,f29.png,0.6003,0.3999,49735,0,31.5,-96.06,70.01,-51.82,-3.01,-121.82,90.26,-93.6,-99.63,73.11,19.83,-90.03,89.82,110.0,-60.92,78.35,-28.58,124.86,42.67
31,f30.png,0.5892,0.4109,49735,0,31.4,-95.64,69.35,-52.16,-2.72,-122.67,90.09,-93.75,-100.0,74.48,16.87,-87.54,90.4,109.95,-60.71,79.99,-34.99,124.44,40.72
32,f31.png,0.6163,0.3839,49735,0,31.5,-94.25,54.77,-51.99,-2.11,-123.5,90.33,-95.8,-96.74,74.56,15.25,-84.02,91.93,109.99,-63.75,82.11,-33.2,113.5,40.52
