frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
35,f34.png,0.8099,0.1902,28592,0,18.6,-66.69,-73.78,78.45,76.97,89.89,96.58,-52.55,100.0,-89.38,-52.02,136.41,99.99,109.97,-86.18,89.1,7.66,86.52,-9.53
36,f35.png,0.8788,0.1213,28592,0,18.8,-74.61,-75.34,79.93,73.7,84.0,99.67,-68.63,100.0,-79.45,-57.84,115.68,98.26,109.98,-86.88,91.01,24.07,144.37,-10.0
37,f36.png,0.7272,0.2729,49735,0,33.4,-91.38,-80.33,47.35,59.03,148.79,98.31,-68.31,99.92,-79.0,-58.06,116.15,98.22,66.91,-93.84,89.48,32.87,147.44,-4.37
38,f37.png,0.7547,0.2454,49735,0,32.7,-87.89,-16.56,29.64,95.0,152.78,99.98,-71.03,100.0,-86.48,-52.28,125.82,62.2,103.91,-100.0,57.82,64.3,161.59,-10.0
39,f38.png,0.739,0.2611,49735,0,33.2,-85.21,3.19,52.17,68.49,136.85,98.29,-69.03,99.98,-89.3,-29.42,105.84,97.16,102.57,-99.11,61.1,63.66,150.8,-9.81
40,f39.png,0.7507,0.2494,49735,0,34.1,-80.33,3.67,68.94,41.8,95.05,93.26,-68.75,99.97,-83.63,-28.82,108.63,96.24,102.74,-99.89,61.45,64.9,162.45,18.37
41,f40.png,0.7549,0.2452,26768,0,18.1,-80.33,3.67,68.94,41.8,95.05,93.26,-68.96,99.96,-83.65,-29.41,108.62,96.17,102.74,-99.89,61.45,64.9,162.45,18.37
42,f41.png,0.7534,0.2467,26768,0,18.1,-80.33,3.67,68.94,41.8,95.05,93.26,-68.99,99.82,-83.42,-29.29,108.77,96.16,102.74,-99.89,61.45,64.9,162.45,18.37
43,f42.png,0.7505,0.2496,26768,0,18.0,-80.33,3.67,68.94,41.8,95.05,93.26,-69.14,99.82,-83.57,-29.37,108.26,96.11,102.74,-99.89,61.45,64.9,162.45,18.37
44,f43.png,0.7527,0.2474,26768,0,18.0,-80.33,3.67,68.94,41.8,95.05,93.26,-68.67,99.98,-83.69,-29.35,108.21,96.07,102.74,-99.89,61.45,64.9,162.45,18.37
45,f44.png,0.7495,0.2506,49735,0,34.5,-80.33,3.67,68.94,41.8,95.05,93.26,-69.33,99.33,-83.68,-29.23,107.15,96.3,102.74,-99.89,61.45,64.9,162.45,18.37
46,f45.png,0.7529,0.2472,26768,0,18.0,-80.33,3.67,68.94,41.8,95.05,93.26,-69.61,99.72,-83.75,-28.83,106.67,96.49,102.74,-99.89,61.45,64.9,162.45,18.37
47,f46.png,0.7514,0.2487,26768,0,18.0,-80.33,3.67,68.94,41.8,95.05,93.26,-69.51,99.87,-83.56,-28.62,106.8,96.43,102.74,-99.89,61.45,64.9,162.45,18.37
48,f47.png,0.752,0.2481,26768,0,17.9,-80.33,3.67,68.94,41.8,95.05,93.26,-69.02,99.39,-83.45,-29.81,107.2,96.2,102.74,-99.89,61.45,64.9,162.45,18.37
49,f48.png,0.75,0.2501,49735,0,34.6,-80.33,3.67,68.94,41.8,95.05,93.26,-70.03,99.97,-82.62,-29.51,106.95,96.02,102.74,-99.89,61.45,64.9,162.45,18.37
50,f49.png,0.7529,0.2472,26768,0,18.1,-80.33,3.67,68.94,41.8,95.05,93.26,-69.83,99.69,-83.36,-29.97,107.44,96.42,102.74,-99.89,61.45,64.9,162.45,18.37
51,f50.png,0.7502,0.2499,26768,0,18.1,-80.33,3.67,68.94,41.8,95.05,93.26,-69.88,99.84,-83.26,-30.09,107.38,96.41,102.74,-99.89,61.45,64.9,162.45,18.37
52,f51.png,0.7457,0.2544,49735,0,34.1,-82.12,-2.64,72.83,32.67,60.78,98.08,-70.38,99.99,-79.24,-34.72,135.12,77.62,103.33,-99.99,62.98,63.09,161.89,16.41
53,f52.png,0.7513,0.2488,26768,0,17.9,-82.12,-2.64,72.83,32.67,60.78,98.08,-70.39,99.99,-79.7,-34.73,135.04,77.46,103.33,-99.99,62.98,63.09,161.89,16.41
54,f53.png,0.7784,0.2217,26768,0,17.8,-82.12,-2.64,72.83,32.67,60.78,98.08,-70.91,100.0,-79.64,-35.09,135.71,77.28,98.85,-81.35,65.36,50.72,147.23,17.05
55,f54.png,0.8031,0.1969,26768,0,17.6,-82.17,-9.16,71.67,31.98,61.24,98.34,-70.76,100.0,-79.8,-34.83,135.64,77.44,78.11,-67.79,60.38,51.03,146.06,17.06
56,f55.png,0.7995,0.2006,25536,0,16.6,-85.06,-20.41,63.99,23.96,77.46,71.93,-70.76,99.98,-82.21,-34.07,133.95,65.44,81.59,-74.26,72.81,22.95,122.16,32.82
57,f56.png,0.3346,0.6659,36103,0,23.6,-88.82,-80.45,90.47,29.92,47.47,54.39,-71.56,99.99,-81.22,-41.25,162.52,91.08,89.64,-65.66,67.69,37.17,92.89,18.26
58,f57.png,0.7711,0.229,11521,0,8.2,-81.2,-18.92,88.92,-7.8,32.75,85.33,-70.54,99.98,-83.14,-45.24,151.8,89.64,84.3,-39.65,47.44,91.88,80.33,-2.3
59,f58.png,0.7655,0.2346,26768,0,17.8,-81.2,-18.92,88.92,-7.8,32.75,85.33,-70.29,99.97,-83.08,-44.85,151.69,89.62,84.3,-39.65,47.44,91.88,80.33,-2.3
60,f59.png,0.7301,0.27,49735,0,34.5,-81.14,-15.87,89.39,-7.64,33.63,85.53,-70.38,99.99,-83.14,-44.76,151.56,89.62,88.4,-50.83,52.2,94.29,71.33,4.37
61,f60.png,0.7137,0.2864,32839,0,22.2,-83.8,-14.06,85.52,-15.44,9.3,80.57,-70.93,99.99,-81.49,-44.19,120.29,84.52,89.86,-52.28,51.89,94.87,71.91,13.78
62,f61.png,0.7015,0.2986,49735,0,34.1,-90.65,5.12,70.72,-26.3,-1.04,71.59,-69.67,99.9,-83.34,-46.15,104.98,93.91,93.73,-50.22,60.59,79.61,38.97,34.28
63,f62.png,0.6791,0.321,49735,0,33.6,-90.65,5.12,70.72,-26.3,-1.04,71.59,-69.67,99.9,-83.34,-46.15,104.98,93.91,94.83,-49.24,59.78,78.76,40.47,34.08
64,f63.png,0.688,0.3121,49735,0,32.9,-94.34,-7.86,47.47,-18.26,-19.97,75.95,-69.19,99.37,-89.39,-41.37,147.11,92.61,84.88,-54.57,54.23,87.87,27.52,41.26
65,f64.png,0.6921,0.308,49735,0,33.2,-94.34,-7.86,47.47,-18.26,-19.97,75.95,-70.27,99.77,-89.54,-41.26,147.49,92.36,79.63,-56.83,53.64,85.51,36.2,41.54
66,f65.png,0.6907,0.3094,49735,0,33.2,-94.34,-7.86,47.47,-18.26,-19.97,75.95,-70.62,99.98,-89.2,-41.03,147.98,92.51,79.55,-57.43,53.91,84.85,37.2,41.58
67,f66.png,0.6928,0.3073,49735,0,33.2,-94.23,-17.96,55.68,-14.86,-19.2,75.58,-70.64,99.93,-88.92,-41.1,148.71,92.52,79.73,-57.32,53.87,84.75,38.52,41.56
68,f67.png,0.6928,0.3073,49735,0,33.3,-94.23,-17.96,55.68,-14.86,-19.2,75.58,-70.83,99.86,-88.4,-41.04,146.74,92.33,79.73,-57.32,53.87,84.75,38.52,41.56
69,f68.png,0.6928,0.3073,49735,0,33.4,-94.23,-17.96,55.68,-14.86,-19.2,75.58,-70.83,99.86,-88.4,-41.04,146.74,92.33,79.73,-57.32,53.87,84.75,38.52,41.56
70,f69.png,0.6928,0.3073,49735,0,33.3,-94.23,-17.96,55.68,-14.86,-19.2,75.58,-70.83,99.86,-88.4,-41.04,146.74,92.33,79.73,-57.32,53.87,84.75,38.52,41.56
71,f70.png,0.6712,0.3289,49735,0,33.4,-94.23,-17.96,55.68,-14.86,-19.2,75.58,-71.26,99.83,-87.59,-41.17,147.08,92.69,79.71,-57.23,53.82,84.39,38.01,41.6
