frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
17,f16.png,0.8652,0.1348,26768,0,15.8,81.29,-43.28,-95.61,-94.99,127.41,-9.58,71.31,-60.33,76.56,-23.41,-98.46,67.26,110.0,61.16,-41.53,27.45,-140.57,99.21
18,f17.png,0.8691,0.131,26768,0,15.9,81.29,-43.28,-95.61,-94.99,127.41,-9.58,70.88,-64.11,83.43,-30.78,-98.94,67.39,110.0,61.16,-41.53,27.45,-140.57,99.21
19,f18.png,0.8749,0.1252,26768,0,16.2,81.29,-43.28,-95.61,-94.99,127.41,-9.58,67.14,-64.4,89.37,-30.05,-155.6,67.14,110.0,61.16,-41.53,27.45,-140.57,99.21
20,f19.png,0.8654,0.1346,26768,0,15.9,79.76,-49.87,-85.3,-95.0,138.8,-9.54,66.76,-36.53,72.38,-1.48,-157.21,67.32,110.0,61.16,-41.53,27.45,-140.57,99.21
21,f20.png,0.8723,0.1278,26768,0,16.0,79.76,-49.87,-85.3,-95.0,138.8,-9.54,67.87,-30.62,69.61,6.07,-157.21,67.4,110.0,61.16,-41.53,27.45,-140.57,99.21
22,f21.png,0.8761,0.124,26768,0,15.9,79.93,-53.87,-78.65,-94.99,142.25,-8.86,68.69,-30.22,66.16,12.87,-151.55,67.16,110.0,61.16,-41.53,27.45,-140.57,99.21
23,f22.png,0.8421,0.158,26768,0,15.8,79.78,-50.35,-84.57,-94.63,140.74,-8.22,62.12,-41.16,65.11,9.54,-98.65,66.91,110.0,61.16,-41.53,27.45,-140.57,99.21
24,f23.png,0.8583,0.1418,28592,0,16.7,79.45,-44.82,-93.28,-94.95,137.09,-8.05,50.43,-52.13,59.1,-2.71,-104.89,66.68,110.0,60.37,-40.74,27.74,-140.55,99.69
25,f24.png,0.8498,0.1503,28592,0,16.6,79.45,-44.82,-93.28,-94.95,137.09,-8.05,54.91,-58.67,61.86,-30.34,-143.87,66.74,110.0,60.37,-40.74,27.74,-140.55,99.69
26,f25.png,0.8484,0.1517,26768,0,15.7,79.45,-44.82,-93.28,-94.95,137.09,-8.05,57.08,-59.47,62.64,-36.69,-157.13,70.06,110.0,60.37,-40.74,27.74,-140.55,99.69
27,f26.png,0.849,0.1511,26768,0,15.8,79.45,-44.82,-93.28,-94.95,137.09,-8.05,58.36,-55.85,59.87,-35.42,-157.19,69.93,109.95,60.35,-40.83,27.74,-140.77,99.72
28,f27.png,0.8507,0.1494,26768,0,15.8,79.45,-44.82,-93.28,-94.95,137.09,-8.05,58.6,-55.51,59.8,-35.44,-157.13,71.56,109.93,60.65,-41.13,27.22,-141.18,99.86
29,f28.png,0.8518,0.1483,26768,0,15.8,79.45,-44.82,-93.28,-94.95,137.09,-8.05,59.29,-53.24,58.79,-36.4,-157.11,75.62,109.93,60.65,-41.13,27.22,-141.18,99.86
30,f29.png,0.8519,0.1482,26768,0,15.7,79.45,-44.82,-93.28,-94.95,137.09,-8.05,59.28,-53.24,58.77,-36.42,-157.21,75.58,109.93,60.65,-41.13,27.22,-141.18,99.86
31,f30.png,0.8519,0.1482,26768,0,15.8,79.45,-44.82,-93.28,-94.95,137.09,-8.05,59.28,-53.24,58.77,-36.42,-157.21,75.58,109.93,60.65,-41.13,27.22,-141.18,99.86
32,f31.png,0.8522,0.1479,26672,0,15.7,79.45,-44.82,-93.28,-94.95,137.09,-8.05,59.29,-53.25,58.77,-36.4,-157.19,75.58,109.93,60.65,-41.13,27.22,-141.18,99.86
