frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
19,f18.png,0.4878,0.5124,49735,0,32.0,-80.62,-61.41,-96.36,-18.3,-149.21,5.74,90.46,-100.0,72.29,20.55,-114.72,99.99,91.97,99.8,-90.94,-92.13,-92.84,94.18
20,f19.png,0.4625,0.5378,49735,0,32.5,-78.11,-64.83,-96.14,-14.02,-155.57,4.45,92.08,-99.81,72.17,20.77,-123.65,99.89,83.63,98.13,-95.6,-94.98,-129.94,93.55
21,f20.png,0.4366,0.5638,51655,0,33.7,-76.49,-65.39,-96.8,-16.12,-156.49,3.91,91.98,-99.96,71.89,19.46,-137.47,99.93,83.6,95.48,-96.23,-90.77,-156.48,94.22
22,f21.png,0.43,0.5704,51655,0,33.5,-76.14,-65.18,-96.83,-18.52,-156.53,6.71,82.25,-99.98,75.02,-6.58,-150.8,99.91,93.12,98.88,-79.18,-82.0,-149.22,99.98
23,f22.png,0.4284,0.572,51655,0,33.9,-76.03,-65.36,-96.8,-21.44,-133.73,8.24,87.75,-100.0,80.33,-23.42,-156.98,100.0,93.23,100.0,-75.63,-88.0,-157.18,97.56
24,f23.png,0.4334,0.5669,51655,0,33.9,-76.18,-65.85,-96.53,-27.84,-84.38,9.08,81.33,-99.99,84.3,4.15,-129.16,96.86,91.72,80.93,-82.65,-89.33,-153.92,97.76
25,f24.png,0.4429,0.5575,49735,0,32.6,-77.66,-67.84,-96.83,-25.73,-81.71,9.14,80.9,-99.88,77.07,16.92,-131.37,94.14,93.23,76.96,-79.87,-79.36,-157.18,97.52
26,f25.png,0.4718,0.5285,49735,0,32.6,-76.85,-66.95,-96.82,-33.73,-86.16,9.18,81.24,-99.6,73.93,19.04,-132.47,92.84,96.28,75.98,-78.11,-76.87,-157.2,97.41
27,f26.png,0.5102,0.4901,27073,0,18.5,-82.26,-58.6,-96.83,-25.31,-33.65,-5.76,83.41,-100.0,70.84,19.74,-107.63,99.86,91.78,85.37,-66.07,-93.75,-92.73,99.87
28,f27.png,0.489,0.5112,49735,0,32.4,-80.87,-61.09,-96.71,-19.53,-35.04,-5.73,90.56,-99.88,72.22,17.77,-121.76,99.87,92.06,86.52,-66.43,-94.95,-90.3,99.93
29,f28.png,0.4781,0.5221,49735,0,32.7,-80.01,-64.29,-96.7,-13.46,-43.83,-8.72,81.01,-100.0,88.61,21.57,-131.67,99.87,92.91,84.75,-63.22,-81.69,-118.41,99.88
30,f29.png,0.4743,0.526,49735,0,32.5,-82.16,-63.67,-96.82,-23.53,-54.41,-6.82,79.68,-99.79,84.78,23.82,-100.55,99.97,92.86,83.16,-60.89,-78.09,-131.15,99.91
31,f30.png,0.4511,0.5492,51655,0,33.2,-80.93,-63.61,-96.81,-27.09,-66.51,-5.96,76.58,-96.17,77.94,29.88,-113.43,99.87,92.12,85.3,-60.76,-79.83,-141.03,99.97
32,f31.png,0.4569,0.5435,49735,0,32.2,-78.1,-62.81,-96.79,-29.73,-67.89,-5.79,73.98,-93.53,74.56,29.49,-112.24,99.87,88.8,67.92,-67.67,-79.14,-135.75,99.46
