frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
20,f19.png,0.7848,0.2154,26768,0,16.0,97.97,-64.28,-92.45,-17.49,-21.86,38.75,-66.54,-78.46,-59.06,-71.97,-10.76,99.11,105.6,38.59,38.61,-89.29,8.87,-1.98
21,f20.png,0.7774,0.2228,26768,0,16.3,96.87,-64.45,-94.95,-11.05,-18.14,38.42,-67.48,-76.46,-59.51,-73.74,-5.79,99.56,105.6,38.59,38.61,-89.29,8.87,-1.98
22,f21.png,0.7626,0.2376,28592,0,17.1,95.01,-74.28,-75.34,-20.43,-32.89,38.67,-70.99,-75.35,-58.59,-72.76,-6.62,99.7,101.33,40.16,38.3,-90.43,9.87,-2.1
23,f22.png,0.7216,0.2786,49735,0,31.3,91.65,-78.91,-64.55,-27.52,-36.81,38.97,-79.01,-83.81,-46.78,-50.4,-9.37,99.33,94.39,39.8,38.56,-92.7,12.43,-2.87
24,f23.png,0.7281,0.272,49735,0,31.2,86.95,-99.84,-72.81,-36.21,-51.09,51.98,-108.14,-99.92,-35.55,-22.74,9.13,69.83,97.14,17.08,-1.3,-59.61,5.35,-10.0
25,f24.png,0.7445,0.2557,49735,0,30.9,93.51,-81.87,-56.11,-36.05,-31.46,51.93,-77.44,-98.56,-33.91,-25.45,3.64,70.1,95.43,22.23,-1.08,-59.39,5.38,-10.0
26,f25.png,0.7585,0.2417,18049,0,11.9,105.81,-79.07,-52.77,-42.75,-84.55,23.92,-64.98,-91.67,-26.52,-62.53,10.39,25.34,109.27,24.64,1.42,-49.29,50.13,-9.52
27,f26.png,0.7807,0.2195,28592,0,17.1,101.14,-98.75,-25.77,-38.61,-49.12,23.43,-60.08,-88.64,-29.18,-69.9,3.23,27.4,110.0,29.18,-2.05,-47.3,49.11,-9.9
28,f27.png,0.7646,0.2355,26768,0,16.0,104.63,-99.38,-18.39,-48.83,-48.66,24.18,-56.04,-88.66,-24.63,-81.95,1.31,27.49,109.99,31.36,-2.22,-47.8,49.65,-9.83
29,f28.png,0.7592,0.241,26768,0,16.9,104.63,-99.38,-18.39,-48.83,-48.66,24.18,-54.44,-91.83,-16.95,-85.42,-2.38,27.27,109.95,32.16,-1.96,-50.63,52.27,-9.39
30,f29.png,0.7575,0.2426,26768,0,16.3,104.63,-99.38,-18.39,-48.83,-48.66,24.18,-50.2,-93.25,-9.4,-92.2,-1.69,28.48,109.73,32.36,-1.77,-49.47,67.88,-9.79
31,f30.png,0.7608,0.2394,26768,0,16.1,102.13,-97.67,-25.86,-43.26,-46.09,16.68,-49.48,-93.53,-7.45,-95.0,-1.9,31.69,109.87,32.22,-1.81,-49.73,69.18,-9.46
32,f31.png,0.7581,0.2421,26768,0,16.0,104.78,-99.54,-17.73,-49.44,-47.53,16.26,-49.48,-93.53,-7.45,-95.0,-1.9,31.69,109.91,32.2,-1.78,-50.05,70.32,-9.43
