frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
11,f10.png,0.7478,0.2524,49735,0,31.7,67.22,58.71,-60.1,22.17,-119.59,63.76,82.58,-90.16,79.08,64.38,148.15,2.34,80.06,18.56,63.09,-94.68,-115.1,77.11
12,f11.png,0.7356,0.2646,49735,0,31.9,67.22,58.71,-60.1,22.17,-119.59,63.76,83.66,-84.64,81.57,63.8,146.88,2.09,81.83,17.59,63.65,-94.39,-123.28,76.61
13,f12.png,0.7358,0.2644,49735,0,31.8,67.22,58.71,-60.1,22.17,-119.59,63.76,80.01,-87.58,84.81,60.2,141.51,2.31,86.3,15.29,62.83,-93.86,-140.36,76.43
14,f13.png,0.7396,0.2606,49735,0,31.7,67.22,58.71,-60.1,22.17,-119.59,63.76,81.47,-90.4,85.95,58.47,138.77,1.81,90.46,10.5,63.04,-92.46,-154.42,75.17
15,f14.png,0.7345,0.2657,49735,0,31.8,67.22,58.71,-60.1,22.17,-119.59,63.76,81.18,-90.77,88.2,54.38,132.24,1.94,90.46,10.5,63.04,-92.46,-154.42,75.17
16,f15.png,0.7247,0.2755,49735,0,31.7,67.22,58.71,-60.1,22.17,-119.59,63.76,81.18,-88.23,86.95,53.52,132.43,1.49,90.46,10.5,63.04,-92.46,-154.42,75.17
17,f16.png,0.7085,0.2916,49735,0,31.8,67.22,58.71,-60.1,22.17,-119.59,63.76,81.18,-88.23,86.95,53.52,132.43,1.49,90.46,10.5,63.04,-92.46,-154.42,75.17
18,f17.png,0.7051,0.295,49735,0,31.9,67.22,58.71,-60.1,22.17,-119.59,63.76,81.18,-88.23,86.95,53.52,132.43,1.49,90.79,28.81,63.81,-94.82,-154.16,74.74
19,f18.png,0.7069,0.2933,49735,0,31.5,67.22,58.71,-60.1,22.17,-119.59,63.76,81.18,-88.23,86.95,53.52,132.43,1.49,88.18,40.96,48.0,-94.91,-147.41,73.83
20,f19.png,0.7103,0.2899,49735,0,32.0,67.22,58.71,-60.1,22.17,-119.59,63.76,81.22,-78.66,90.11,53.8,131.16,1.62,88.18,45.85,37.19,-92.24,-154.88,71.26
21,f20.png,0.7175,0.2826,49735,0,32.0,67.22,58.71,-60.1,22.17,-119.59,63.76,78.66,-76.37,88.79,53.85,131.08,1.67,88.93,56.48,17.71,-94.09,-157.0,71.46
22,f21.png,0.7219,0.2782,49735,0,32.0,67.22,58.71,-60.1,22.17,-119.59,63.76,80.05,-84.83,88.74,50.21,128.09,1.93,92.26,66.45,2.09,-94.94,-157.1,70.94
23,f22.png,0.7379,0.2623,49735,0,31.8,67.22,58.71,-60.1,22.17,-119.59,63.76,80.41,-85.63,88.78,50.3,127.94,1.89,92.88,71.5,-30.83,-95.0,-155.9,71.86
24,f23.png,0.7427,0.2574,49735,0,31.9,67.22,58.71,-60.1,22.17,-119.59,63.76,80.41,-85.63,88.78,50.3,127.94,1.89,93.25,85.77,-60.78,-87.34,-157.06,71.94
25,f24.png,0.7461,0.254,49735,0,31.7,67.22,58.71,-60.1,22.17,-119.59,63.76,82.11,-89.82,89.65,50.3,127.72,1.83,94.98,86.62,-67.18,-82.3,-156.99,73.38
26,f25.png,0.7505,0.2496,28592,0,17.3,67.22,58.71,-60.1,22.17,-119.59,63.76,81.76,-90.19,89.84,50.21,127.66,2.0,94.93,89.76,-77.68,-73.12,-157.2,72.18
27,f26.png,0.7486,0.2515,49735,0,31.6,67.22,58.71,-60.1,22.17,-119.59,63.76,81.76,-90.19,89.84,50.21,127.66,2.0,94.93,89.76,-77.68,-73.12,-157.2,72.18
28,f27.png,0.7485,0.2516,49735,0,31.8,67.22,58.71,-60.1,22.17,-119.59,63.76,81.76,-90.19,89.84,50.21,127.66,2.0,95.44,90.69,-77.06,-73.25,-157.21,71.08
29,f28.png,0.7479,0.2522,49735,0,31.8,67.22,58.71,-60.1,22.17,-119.59,63.76,81.6,-91.13,89.86,50.06,128.21,2.32,95.42,91.12,-77.17,-73.72,-157.21,70.39
30,f29.png,0.7488,0.2513,49735,0,31.8,67.22,58.71,-60.1,22.17,-119.59,63.76,81.6,-91.13,89.86,50.06,128.21,2.32,95.44,91.5,-78.06,-73.52,-157.21,70.8
31,f30.png,0.7494,0.2507,49735,0,31.7,67.22,58.71,-60.1,22.17,-119.59,63.76,82.19,-91.38,89.85,50.05,128.05,2.19,95.44,91.5,-78.06,-73.52,-157.21,70.8
32,f31.png,0.7496,0.2505,49735,0,31.9,67.22,58.71,-60.1,22.17,-119.59,63.76,81.52,-91.78,90.09,50.08,127.76,2.31,95.42,91.79,-78.79,-73.21,-157.21,71.25
