frame,target,iou,loss,evals,surr_pct,time_s,q_r0_j0_deg,q_r0_j1_deg,q_r0_j2_deg,q_r0_j3_deg,q_r0_j4_deg,q_r0_j5_deg,q_r1_j0_deg,q_r1_j1_deg,q_r1_j2_deg,q_r1_j3_deg,q_r1_j4_deg,q_r1_j5_deg,q_r2_j0_deg,q_r2_j1_deg,q_r2_j2_deg,q_r2_j3_deg,q_r2_j4_deg,q_r2_j5_deg
16,f15.png,0.7975,0.2026,26768,0,16.7,-85.64,20.52,-30.43,94.22,159.19,98.86,-67.48,100.0,-92.67,-58.58,-54.29,93.66,-95.62,73.03,-96.14,9.94,-95.27,1.67
17,f16.png,0.8069,0.1932,26768,0,16.5,-86.62,21.14,-32.69,94.91,160.14,98.25,-68.59,99.85,-90.86,-57.41,-55.53,93.33,-95.55,73.94,-96.74,7.91,-91.62,0.71
18,f17.png,0.8055,0.1946,26768,0,16.5,-86.62,21.14,-32.69,94.91,160.14,98.25,-69.22,99.86,-90.96,-57.93,-55.58,93.27,-95.55,73.94,-96.74,7.91,-91.62,0.71
19,f18.png,0.8051,0.195,26768,0,16.5,-86.62,21.14,-32.69,94.91,160.14,98.25,-69.13,99.98,-91.02,-58.02,-55.47,93.27,-95.79,74.42,-96.23,5.76,-88.86,1.3
20,f19.png,0.8064,0.1937,26768,0,16.5,-86.62,21.14,-32.69,94.91,160.14,98.25,-69.47,99.87,-90.72,-58.09,-55.36,93.16,-95.54,75.23,-96.74,2.98,-88.0,2.67
21,f20.png,0.7942,0.2059,26768,0,16.5,-85.61,20.24,-29.86,94.5,158.49,98.69,-69.53,99.91,-90.89,-58.13,-55.73,93.19,-95.56,73.24,-95.25,5.66,-79.72,2.51
22,f21.png,0.785,0.2151,26768,0,16.5,-85.58,20.08,-29.75,94.5,158.85,98.97,-69.08,99.76,-90.35,-57.95,-57.13,93.2,-95.44,71.03,-96.54,15.17,-86.57,-2.56
23,f22.png,0.7841,0.216,26768,0,16.3,-84.74,19.51,-28.36,90.34,162.11,96.75,-68.92,99.94,-90.34,-57.79,-57.36,93.29,-94.06,68.6,-96.06,19.8,-89.32,-2.23
24,f23.png,0.7851,0.215,26768,0,16.4,-84.65,19.91,-27.94,90.25,161.53,96.74,-68.92,99.91,-90.28,-57.74,-57.16,93.31,-94.06,68.6,-96.06,19.8,-89.32,-2.23
25,f24.png,0.7832,0.2169,26768,0,16.4,-84.65,19.91,-27.94,90.25,161.53,96.74,-69.84,99.95,-90.15,-57.23,-56.53,93.51,-93.58,66.34,-92.95,19.96,-84.34,-1.95
26,f25.png,0.7837,0.2164,26768,0,16.3,-84.65,19.91,-27.94,90.25,161.53,96.74,-70.07,99.91,-90.58,-57.69,-57.11,93.46,-93.58,66.34,-92.95,19.96,-84.34,-1.95
27,f26.png,0.7838,0.2163,26768,0,16.3,-84.65,19.91,-27.94,90.25,161.53,96.74,-69.81,99.84,-90.53,-57.5,-56.02,93.1,-93.58,66.34,-92.95,19.96,-84.34,-1.95
28,f27.png,0.7845,0.2156,26768,0,16.4,-84.65,19.91,-27.94,90.25,161.53,96.74,-69.77,99.97,-90.69,-57.57,-55.89,93.14,-94.14,68.86,-96.15,19.37,-88.0,-1.61
29,f28.png,0.7852,0.2149,26768,0,16.3,-84.65,19.91,-27.94,90.25,161.53,96.74,-69.64,99.93,-90.78,-57.64,-55.81,93.16,-95.55,69.62,-96.82,20.35,-83.64,-1.65
30,f29.png,0.7878,0.2123,26768,0,16.6,-85.53,19.3,-28.44,90.35,161.63,96.42,-69.44,99.99,-90.8,-57.73,-55.85,93.06,-95.56,69.73,-96.83,20.14,-82.95,-1.69
31,f30.png,0.7888,0.2113,26768,0,16.4,-85.53,19.3,-28.44,90.35,161.63,96.42,-69.49,100.0,-91.03,-57.76,-56.4,93.24,-95.56,69.73,-96.83,20.14,-82.95,-1.69
32,f31.png,0.793,0.2071,26768,0,16.3,-85.53,19.3,-28.44,90.35,161.63,96.42,-69.49,100.0,-91.03,-57.76,-56.4,93.24,-95.51,70.18,-96.37,17.87,-83.02,-2.26
